property_id,source_attribution,suburb,state,zip_code,address,property_category,property_subtype,transaction_type,listing_price,monthly_rent,price_per_sqft,security_deposit,move_in_cost,total_sqft,living_sqft,lot_sqft,bedrooms,bathrooms,garage_spaces,year_built,property_status,days_on_market,nearby_amenities,lease_term,pet_policy,parking_availability,date_of_property_listed
P9220,PropertyHub,Battery Point,TAS,7004,822 Hunter Ln,Rental Property,Apartment,for rent,610734,2410.69,1165.52,2410.69,4821.38,567,524,524,4,3.2,1,1981,rented,43,CBD|beach|bus|train|university,12 months,restricted,carport,1/22/2024
P9220,HomeFinder,Battery Point,TAS,7004,822 Hunter Ln,Rental Property,Apartment,for sale,610734,2444.28,1165.52,2444.28,4888.56,567,524,524,4,3.2,1,1981,rented,164,university|schools|beach,,restricted,off-street,1/22/2024
P9220,InvestorNet,Battery Point,TAS,7004,822 Hunter Ln,Rental Property,Apartment,for rent,595362,2373.01,1136.19,2373.01,4746.02,567,524,524,4,3.2,1,1981,active,20,parks|beach|train|schools,12 months,not allowed,off-street,1/22/2024
P9221,PropertyHub,Parap,NT,820,698 King St,Commercial Property,Office,for sale,378128,,134.61,0,0,2809,2809,2809,0,1,0,2024,active,68,tram|CBD|bus|parks|shops,,not allowed,carport,6/26/2025
P9221,HomeFinder,Parap,NT,820,698 King St,Commercial Property,Office,for sale,395171,,140.68,0,0,2809,2809,2809,0,1,0,2024,sold,135,schools|tram,,allowed,allocated bay,6/26/2025
P9221,InvestorNet,Parap,NT,820,698 King St,Commercial Property,Office,for sale,379812,,135.21,0,0,2809,2809,2809,0,1,0,2024,sold,59,shops|beach|train,,allowed,carport,6/26/2025
P9222,PropertyHub,Joondalup,WA,6027,771 Hunter Dr,Condominium/Apartment,Apartment,for rent,543559,,1171.46,0,0,606,464,464,1,1.3,2,1973,rented,155,parks|CBD|hospital|beach,12 months,not allowed,off-street,5/11/2024
P9222,HomeFinder,Joondalup,WA,6027,771 Hunter Dr,Condominium/Apartment,Apartment,for sale,543559,,1171.46,0,0,606,464,464,1,1.3,2,1973,pending,176,parks|shops,,not allowed,off-street,5/11/2024
P9222,InvestorNet,Joondalup,WA,6027,771 Hunter Dr,Condominium/Apartment,Apartment,for sale,562834,,1213,0,0,606,464,464,1,1.3,2,1973,active,123,CBD|hospital|shops|bus,,not allowed,carport,5/11/2024
P9223,PropertyHub,Battery Point,TAS,7004,722 Williams St,Commercial Property,Office,for sale,465200,,254.9,0,0,1825,1825,1825,0,1,0,2022,rented,82,parks|beach|tram|hospital,,allowed,carport,4/25/2024
P9223,HomeFinder,Battery Point,TAS,7004,722 Williams St,Commercial Property,Office,for sale,443236,,242.87,0,0,1825,1825,1825,0,1,0,2022,rented,4,beach|train|tram|parks,,allowed,off-street,4/25/2024
P9223,InvestorNet,Battery Point,TAS,7004,722 Williams St,Commercial Property,Office,for sale,453138,,248.29,0,0,1825,1825,1825,0,1,0,2022,pending,32,CBD|schools,,restricted,allocated bay,4/25/2024
P9224,PropertyHub,Leederville,WA,6007,938 Queen Dr,Commercial Property,Office,for sale,585067,,508.31,0,0,1151,1151,1151,0,1,0,2017,available,166,parks|beach|bus,,restricted,street parking,4/28/2025
P9224,HomeFinder,Leederville,WA,6007,938 Queen Dr,Commercial Property,Office,for sale,585067,,508.31,0,0,1151,1151,1151,0,1,0,2017,pending,99,schools|shops|bus,,not allowed,allocated bay,4/28/2025
P9224,InvestorNet,Leederville,WA,6007,938 Queen Dr,Commercial Property,Office,for sale,568763,,494.15,0,0,1151,1151,1151,0,1,0,2017,available,142,parks|bus|university|beach,,restricted,garage,4/28/2025
P9225,PropertyHub,Indooroopilly,QLD,4068,984 High Blvd,Residential Single-Family,House,for rent,983509,,481.64,0,0,3914,2042,3914,5,1,0,2008,sold,138,train|parks|hospital|university,12 months,restricted,garage,9/22/2024
P9225,HomeFinder,Indooroopilly,QLD,4068,984 High Blvd,Residential Single-Family,House,for sale,962492,,471.35,0,0,3914,2042,3914,5,1,0,2008,available,154,beach|shops|university|bus|CBD,,restricted,street parking,9/22/2024
P9225,InvestorNet,Indooroopilly,QLD,4068,984 High Blvd,Residential Single-Family,House,for rent,955489,,467.92,0,0,3914,2042,3914,5,1,0,2008,pending,95,schools|CBD|bus,12 months,restricted,off-street,9/22/2024
P9226,PropertyHub,Carindale,QLD,4152,271 Bay Ln,Rental Property,Apartment,for sale,664600,2264.12,1138.01,2264.12,4528.24,689,584,584,2,1.6,2,1965,rented,59,tram|parks,,not allowed,street parking,8/2/2024
P9226,HomeFinder,Carindale,QLD,4152,271 Bay Ln,Rental Property,Apartment,for sale,664600,2379.91,1138.01,2379.91,4759.82,689,584,584,2,1.6,2,1965,rented,152,bus|train,,allowed,carport,8/2/2024
P9226,InvestorNet,Carindale,QLD,4152,271 Bay Ln,Rental Property,Apartment,for sale,664600,2277.29,1138.01,2277.29,4554.58,689,584,584,2,1.6,2,1965,rented,21,bus|train|schools,,restricted,garage,8/2/2024
P9227,PropertyHub,South Brisbane,QLD,4101,44 Queen St,Condominium/Apartment,Condominium,for sale,852714,,753.95,0,0,1166,1131,1131,1,2,1,1971,rented,51,parks|bus|tram|beach|hospital,,not allowed,garage,1/2/2024
P9227,HomeFinder,South Brisbane,QLD,4101,44 Queen St,Condominium/Apartment,Condominium,for rent,878163,,776.45,0,0,1166,1131,1131,1,2,1,1971,sold,41,bus|parks,12 months,restricted,garage,1/2/2024
P9227,InvestorNet,South Brisbane,QLD,4101,44 Queen St,Condominium/Apartment,Condominium,for rent,838774,,741.62,0,0,1166,1131,1131,1,2,1,1971,available,3,CBD|shops|train,12 months,not allowed,street parking,1/2/2024
P9228,PropertyHub,New Town,TAS,7008,230 Market Rd,Residential Single-Family,House,for sale,615054,,414.18,0,0,3517,1485,3517,2,1.8,1,1966,active,100,train|beach|tram|CBD|schools,,not allowed,garage,11/15/2024
P9228,HomeFinder,New Town,TAS,7008,230 Market Rd,Residential Single-Family,House,for sale,615054,,414.18,0,0,3517,1485,3517,2,1.8,1,1966,available,78,university|train|CBD,,not allowed,allocated bay,11/15/2024
P9228,InvestorNet,New Town,TAS,7008,230 Market Rd,Residential Single-Family,House,for sale,615054,,414.18,0,0,3517,1485,3517,2,1.8,1,1966,pending,24,CBD|parks|beach|hospital,,not allowed,off-street,11/15/2024
P9229,PropertyHub,Nightcliff,NT,810,685 Collins Ct,Commercial Property,Office,for sale,295736,,76.34,0,0,3874,3874,3874,0,1,0,1968,rented,152,university|shops,,allowed,allocated bay,11/20/2024
P9229,HomeFinder,Nightcliff,NT,810,685 Collins Ct,Commercial Property,Office,for sale,283141,,73.09,0,0,3874,3874,3874,0,1,0,1968,pending,46,hospital|train|shops,,allowed,allocated bay,11/20/2024
P9229,InvestorNet,Nightcliff,NT,810,685 Collins Ct,Commercial Property,Office,for sale,293339,,75.72,0,0,3874,3874,3874,0,1,0,1968,available,110,tram|hospital,,allowed,garage,11/20/2024
P9230,PropertyHub,St Kilda,VIC,3182,594 Bridge Ln,Condominium/Apartment,Condominium,for sale,466027,,821.92,0,0,643,567,567,5,2.3,2,1980,rented,47,tram|university,,allowed,allocated bay,4/23/2024
P9230,HomeFinder,St Kilda,VIC,3182,594 Bridge Ln,Condominium/Apartment,Condominium,for rent,466027,,821.92,0,0,643,567,567,5,2.3,2,1980,active,62,parks|schools|beach|train,12 months,restricted,street parking,4/23/2024
P9230,InvestorNet,St Kilda,VIC,3182,594 Bridge Ln,Condominium/Apartment,Condominium,for rent,444634,,784.19,0,0,643,567,567,5,2.3,2,1980,active,145,tram|hospital|train|schools|bus,12 months,not allowed,allocated bay,4/23/2024
P9231,PropertyHub,Prospect,SA,5082,899 Collins St,Residential Single-Family,House,for rent,758026,,403.21,0,0,2608,1880,2608,2,2.5,0,2001,rented,18,schools|CBD|bus|hospital|shops,12 months,restricted,off-street,6/28/2024
P9231,HomeFinder,Prospect,SA,5082,899 Collins St,Residential Single-Family,House,for sale,758026,,403.21,0,0,2608,1880,2608,2,2.5,0,2001,active,22,university|hospital,,not allowed,allocated bay,6/28/2024
P9231,InvestorNet,Prospect,SA,5082,899 Collins St,Residential Single-Family,House,for rent,729130,,387.84,0,0,2608,1880,2608,2,2.5,0,2001,pending,146,bus|parks|train|hospital,12 months,not allowed,off-street,6/28/2024
P9232,PropertyHub,New Town,TAS,7008,850 York Blvd,Rental Property,Apartment,for rent,462204,2361.1,424.82,2361.1,4722.2,1119,1088,1088,2,1.2,1,2015,pending,11,shops|parks|hospital|CBD|university,12 months,not allowed,carport,1/5/2025
P9232,HomeFinder,New Town,TAS,7008,850 York Blvd,Rental Property,Apartment,for sale,461457,2412.52,424.13,2412.52,4825.04,1119,1088,1088,2,1.2,1,2015,rented,145,bus|beach|shops|hospital,,not allowed,street parking,1/5/2025
P9232,InvestorNet,New Town,TAS,7008,850 York Blvd,Rental Property,Apartment,for sale,471896,2409.96,433.73,2409.96,4819.92,1119,1088,1088,2,1.2,1,2015,rented,55,CBD|beach|schools,,allowed,garage,1/5/2025
P9233,PropertyHub,Parap,NT,820,432 Smith St,Rental Property,House,for rent,585746,3092.18,318.17,3092.18,6184.36,2462,1841,2462,2,2.5,0,2005,sold,50,train|bus|shops|university,12 months,restricted,off-street,7/12/2025
P9233,HomeFinder,Parap,NT,820,432 Smith St,Rental Property,House,for sale,585746,3209.12,318.17,3209.12,6418.24,2462,1841,2462,2,2.5,0,2005,available,58,beach|tram,,not allowed,street parking,7/12/2025
P9233,InvestorNet,Parap,NT,820,432 Smith St,Rental Property,House,for rent,585746,3205.24,318.17,3205.24,6410.48,2462,1841,2462,2,2.5,0,2005,rented,127,tram|shops,12 months,not allowed,allocated bay,7/12/2025
P9234,PropertyHub,Fortitude Valley,QLD,4006,869 Smith St,Rental Property,House,for sale,1168317,2646.94,782.01,2646.94,5293.88,2471,1494,2471,2,1.3,1,2014,active,124,bus|train|tram|CBD|beach,,not allowed,street parking,12/2/2024
P9234,HomeFinder,Fortitude Valley,QLD,4006,869 Smith St,Rental Property,House,for sale,1168317,2674.26,782.01,2674.26,5348.52,2471,1494,2471,2,1.3,1,2014,active,74,tram|beach|schools,,restricted,carport,12/2/2024
P9234,InvestorNet,Fortitude Valley,QLD,4006,869 Smith St,Rental Property,House,for rent,1146097,2573.51,767.13,2573.51,5147.02,2471,1494,2471,2,1.3,1,2014,pending,78,CBD|university|bus|parks|schools,12 months,not allowed,off-street,12/2/2024
P9235,PropertyHub,Manly,NSW,2095,823 Smith Ave,Rental Property,Apartment,for rent,1015463,3182.16,1819.83,3182.16,6364.32,593,558,558,5,2.9,1,1966,active,138,university|bus,12 months,not allowed,garage,7/18/2024
P9235,HomeFinder,Manly,NSW,2095,823 Smith Ave,Rental Property,Apartment,for sale,1025178,3198.25,1837.24,3198.25,6396.5,593,558,558,5,2.9,1,1966,active,145,beach|CBD|tram|schools,,allowed,allocated bay,7/18/2024
P9235,InvestorNet,Manly,NSW,2095,823 Smith Ave,Rental Property,Apartment,for rent,1063635,3180.33,1906.16,3180.33,6360.66,593,558,558,5,2.9,1,1966,sold,92,parks|beach|hospital|tram|train,12 months,allowed,off-street,7/18/2024
P9236,PropertyHub,Stuart Park,NT,820,667 Bourke Ln,Multi-Family Investment,Multi-Family,for sale,708818,,468.79,0,0,1690,1512,1690,2,1.8,0,2011,rented,134,tram|schools|CBD|bus,,allowed,street parking,5/23/2024
P9236,HomeFinder,Stuart Park,NT,820,667 Bourke Ln,Multi-Family Investment,Multi-Family,for sale,682602,,451.46,0,0,1690,1512,1690,2,1.8,0,2011,pending,5,university|parks|train,,not allowed,carport,5/23/2024
P9236,InvestorNet,Stuart Park,NT,820,667 Bourke Ln,Multi-Family Investment,Multi-Family,for rent,742734,,491.23,0,0,1690,1512,1690,2,1.8,0,2011,active,125,beach|tram,12 months,not allowed,street parking,5/23/2024
P9237,PropertyHub,Gungahlin,ACT,2912,329 Hunter Ln,Multi-Family Investment,Multi-Family,for sale,1180609,,489.27,0,0,3299,2413,3299,2,3.1,1,1982,sold,147,hospital|parks|schools|train,,not allowed,carport,2/4/2025
P9237,HomeFinder,Gungahlin,ACT,2912,329 Hunter Ln,Multi-Family Investment,Multi-Family,for rent,1180609,,489.27,0,0,3299,2413,3299,2,3.1,1,1982,available,70,hospital|CBD|beach|tram,12 months,allowed,off-street,2/4/2025
P9237,InvestorNet,Gungahlin,ACT,2912,329 Hunter Ln,Multi-Family Investment,Multi-Family,for sale,1196347,,495.79,0,0,3299,2413,3299,2,3.1,1,1982,pending,106,parks|hospital,,allowed,allocated bay,2/4/2025
P9238,PropertyHub,Norwood,SA,5067,531 George Ct,Rental Property,Apartment,for sale,503905,2228.91,651.04,2228.91,4457.82,781,774,774,1,1.6,1,2006,available,169,university|parks|hospital|train|shops,,allowed,garage,5/19/2024
P9238,HomeFinder,Norwood,SA,5067,531 George Ct,Rental Property,Apartment,for sale,503905,2211.45,651.04,2211.45,4422.9,781,774,774,1,1.6,1,2006,available,43,CBD|beach|university|train|schools,,restricted,carport,5/19/2024
P9238,InvestorNet,Norwood,SA,5067,531 George Ct,Rental Property,Apartment,for rent,513384,2238.13,663.29,2238.13,4476.26,781,774,774,1,1.6,1,2006,active,76,hospital|parks|beach|train,12 months,not allowed,garage,5/19/2024
P9239,PropertyHub,Bondi,NSW,2026,695 King St,Condominium/Apartment,Condominium,for rent,844351,,988.7,0,0,887,854,854,3,1.6,0,1997,sold,124,train|hospital|bus,12 months,restricted,off-street,10/17/2024
P9239,HomeFinder,Bondi,NSW,2026,695 King St,Condominium/Apartment,Condominium,for sale,846723,,991.48,0,0,887,854,854,3,1.6,0,1997,available,180,beach|train|schools,,allowed,off-street,10/17/2024
P9239,InvestorNet,Bondi,NSW,2026,695 King St,Condominium/Apartment,Condominium,for sale,886177,,1037.68,0,0,887,854,854,3,1.6,0,1997,pending,179,tram|parks,,allowed,garage,10/17/2024
P9240,PropertyHub,Unley,SA,5061,992 Bourke Ave,Commercial Property,Retail,for sale,682687,,960.18,0,0,711,711,711,0,1,0,1983,pending,51,CBD|beach|university|train|shops,,restricted,carport,10/29/2024
P9240,HomeFinder,Unley,SA,5061,992 Bourke Ave,Commercial Property,Retail,for sale,671011,,943.76,0,0,711,711,711,0,1,0,1983,pending,25,parks|hospital|shops|university|train,,not allowed,carport,10/29/2024
P9240,InvestorNet,Unley,SA,5061,992 Bourke Ave,Commercial Property,Retail,for sale,703980,,990.13,0,0,711,711,711,0,1,0,1983,rented,100,schools|shops|parks,,allowed,off-street,10/29/2024
P9241,PropertyHub,Fortitude Valley,QLD,4006,348 Bridge Ct,Commercial Property,Office,for sale,650735,,253.01,0,0,2572,2572,2572,0,1,0,2024,pending,146,university|train|hospital|bus|CBD,,not allowed,street parking,1/3/2025
P9241,HomeFinder,Fortitude Valley,QLD,4006,348 Bridge Ct,Commercial Property,Office,for sale,650735,,253.01,0,0,2572,2572,2572,0,1,0,2024,available,174,shops|bus|hospital|CBD|beach,,allowed,street parking,1/3/2025
P9241,InvestorNet,Fortitude Valley,QLD,4006,348 Bridge Ct,Commercial Property,Office,for sale,650735,,253.01,0,0,2572,2572,2572,0,1,0,2024,active,98,hospital|schools|parks|beach,,not allowed,garage,1/3/2025
P9242,PropertyHub,Cottesloe,WA,6011,825 York Blvd,Rental Property,House,for sale,720038,3256.29,279.95,3256.29,6512.58,3031,2572,3031,5,1.3,2,2021,pending,11,CBD|shops|parks|beach|university,,restricted,carport,5/26/2025
P9242,HomeFinder,Cottesloe,WA,6011,825 York Blvd,Rental Property,House,for rent,754222,3297.04,293.24,3297.04,6594.08,3031,2572,3031,5,1.3,2,2021,rented,165,parks|bus,12 months,restricted,garage,5/26/2025
P9242,InvestorNet,Cottesloe,WA,6011,825 York Blvd,Rental Property,House,for sale,740749,3308.39,288.01,3308.39,6616.78,3031,2572,3031,5,1.3,2,2021,pending,170,beach|hospital|university|bus|shops,,restricted,carport,5/26/2025
P9243,PropertyHub,Stuart Park,NT,820,521 Hunter Ave,Commercial Property,Retail,for sale,373660,,177.85,0,0,2101,2101,2101,0,1,0,1974,pending,98,bus|parks|tram|hospital|university,,restricted,allocated bay,3/3/2024
P9243,HomeFinder,Stuart Park,NT,820,521 Hunter Ave,Commercial Property,Retail,for sale,373660,,177.85,0,0,2101,2101,2101,0,1,0,1974,pending,1,CBD|parks|train|schools,,allowed,allocated bay,3/3/2024
P9243,InvestorNet,Stuart Park,NT,820,521 Hunter Ave,Commercial Property,Retail,for sale,384601,,183.06,0,0,2101,2101,2101,0,1,0,1974,sold,68,bus|hospital|CBD|schools,,allowed,allocated bay,3/3/2024
P9244,PropertyHub,Fannie Bay,NT,820,135 Bridge Ct,Rental Property,House,for rent,612570,2724.13,548.41,2724.13,5448.26,2835,1117,2835,4,1.9,0,2022,active,10,parks|CBD,12 months,not allowed,off-street,6/12/2024
P9244,HomeFinder,Fannie Bay,NT,820,135 Bridge Ct,Rental Property,House,for sale,617094,2815.88,552.46,2815.88,5631.76,2835,1117,2835,4,1.9,0,2022,available,74,shops|tram,,restricted,off-street,6/12/2024
P9244,InvestorNet,Fannie Bay,NT,820,135 Bridge Ct,Rental Property,House,for sale,632807,2802.93,566.52,2802.93,5605.86,2835,1117,2835,4,1.9,0,2022,sold,12,CBD|beach|tram|university|schools,,not allowed,off-street,6/12/2024
P9245,PropertyHub,Kingston,ACT,2604,361 Queen Ct,Commercial Property,Office,for sale,475341,,355.26,0,0,1338,1338,1338,0,1,0,2009,available,150,university|CBD|beach|bus,,restricted,off-street,2/16/2025
P9245,HomeFinder,Kingston,ACT,2604,361 Queen Ct,Commercial Property,Office,for sale,454221,,339.48,0,0,1338,1338,1338,0,1,0,2009,rented,174,shops|CBD|hospital|beach,,allowed,street parking,2/16/2025
P9245,InvestorNet,Kingston,ACT,2604,361 Queen Ct,Commercial Property,Office,for sale,455744,,340.62,0,0,1338,1338,1338,0,1,0,2009,active,91,beach|bus|parks,,not allowed,garage,2/16/2025
P9246,PropertyHub,Subiaco,WA,6008,967 Oxford Blvd,Rental Property,Apartment,for sale,529730,2698.94,478.1,2698.94,5397.88,1156,1108,1108,2,2.6,2,2018,available,161,tram|hospital|bus|university|shops,,not allowed,off-street,11/6/2024
P9246,HomeFinder,Subiaco,WA,6008,967 Oxford Blvd,Rental Property,Apartment,for sale,529730,2703.84,478.1,2703.84,5407.68,1156,1108,1108,2,2.6,2,2018,pending,177,beach|parks|CBD|train|hospital,,not allowed,allocated bay,11/6/2024
P9246,InvestorNet,Subiaco,WA,6008,967 Oxford Blvd,Rental Property,Apartment,for sale,529730,2632.71,478.1,2632.71,5265.42,1156,1108,1108,2,2.6,2,2018,available,93,university|tram,,not allowed,garage,11/6/2024
P9247,PropertyHub,Hawthorn,VIC,3122,673 Oxford Blvd,Rental Property,Apartment,for sale,620122,2359.6,676.25,2359.6,4719.2,1022,917,917,1,3.2,1,1978,pending,49,train|tram|university|parks|hospital,,not allowed,garage,4/6/2025
P9247,HomeFinder,Hawthorn,VIC,3122,673 Oxford Blvd,Rental Property,Apartment,for sale,620122,2383.18,676.25,2383.18,4766.36,1022,917,917,1,3.2,1,1978,active,86,hospital|bus|schools,,allowed,garage,4/6/2025
P9247,InvestorNet,Hawthorn,VIC,3122,673 Oxford Blvd,Rental Property,Apartment,for rent,620122,2476.59,676.25,2476.59,4953.18,1022,917,917,1,3.2,1,1978,available,88,university|schools|parks|train|CBD,12 months,allowed,garage,4/6/2025
P9248,PropertyHub,Sunnybank,QLD,4109,984 George Dr,Condominium/Apartment,Condominium,for sale,571434,,618.44,0,0,965,924,924,1,2.8,1,2004,sold,112,university|beach,,restricted,carport,3/27/2024
P9248,HomeFinder,Sunnybank,QLD,4109,984 George Dr,Condominium/Apartment,Condominium,for sale,571434,,618.44,0,0,965,924,924,1,2.8,1,2004,sold,26,parks|bus,,allowed,allocated bay,3/27/2024
P9248,InvestorNet,Sunnybank,QLD,4109,984 George Dr,Condominium/Apartment,Condominium,for sale,581550,,629.38,0,0,965,924,924,1,2.8,1,2004,sold,54,bus|tram|hospital|parks,,not allowed,garage,3/27/2024
P9249,PropertyHub,Belconnen,ACT,2617,77 George Dr,Commercial Property,Office,for sale,571197,,150.16,0,0,3804,3804,3804,0,1,0,1974,sold,94,tram|shops|parks|schools|bus,,not allowed,allocated bay,5/30/2025
P9249,HomeFinder,Belconnen,ACT,2617,77 George Dr,Commercial Property,Office,for sale,571197,,150.16,0,0,3804,3804,3804,0,1,0,1974,active,115,hospital|train,,allowed,carport,5/30/2025
P9249,InvestorNet,Belconnen,ACT,2617,77 George Dr,Commercial Property,Office,for sale,594004,,156.15,0,0,3804,3804,3804,0,1,0,1974,available,18,university|tram|shops|hospital,,restricted,street parking,5/30/2025
P9250,PropertyHub,Mount Lawley,WA,6050,641 Oxford Rd,Rental Property,House,for sale,662444,3194.13,580.07,3194.13,6388.26,2015,1142,2015,3,3.2,1,1967,sold,44,parks|CBD,,restricted,street parking,2/9/2024
P9250,HomeFinder,Mount Lawley,WA,6050,641 Oxford Rd,Rental Property,House,for rent,682528,3128.54,597.66,3128.54,6257.08,2015,1142,2015,3,3.2,1,1967,active,78,CBD|parks|bus|shops|university,12 months,allowed,allocated bay,2/9/2024
P9250,InvestorNet,Mount Lawley,WA,6050,641 Oxford Rd,Rental Property,House,for sale,683120,3189.67,598.18,3189.67,6379.34,2015,1142,2015,3,3.2,1,1967,available,30,shops|train|hospital,,restricted,garage,2/9/2024
P9251,PropertyHub,Southbank,VIC,3006,170 George Ln,Condominium/Apartment,Apartment,for rent,492432,,428.57,0,0,1169,1149,1149,5,3.3,0,2012,available,176,tram|university|shops|bus|beach,12 months,restricted,carport,1/4/2025
P9251,HomeFinder,Southbank,VIC,3006,170 George Ln,Condominium/Apartment,Apartment,for sale,492432,,428.57,0,0,1169,1149,1149,5,3.3,0,2012,pending,169,train|university|beach|parks|schools,,not allowed,off-street,1/4/2025
P9251,InvestorNet,Southbank,VIC,3006,170 George Ln,Condominium/Apartment,Apartment,for sale,501617,,436.57,0,0,1169,1149,1149,5,3.3,0,2012,pending,112,train|university,,allowed,carport,1/4/2025
P9252,PropertyHub,Fannie Bay,NT,820,538 Market Blvd,Condominium/Apartment,Condominium,for sale,340779,,314.37,0,0,1206,1084,1084,4,3.1,2,2008,rented,117,hospital|beach|university|schools,,allowed,street parking,12/8/2024
P9252,HomeFinder,Fannie Bay,NT,820,538 Market Blvd,Condominium/Apartment,Condominium,for rent,353074,,325.71,0,0,1206,1084,1084,4,3.1,2,2008,sold,51,train|tram|parks|CBD,12 months,not allowed,off-street,12/8/2024
P9252,InvestorNet,Fannie Bay,NT,820,538 Market Blvd,Condominium/Apartment,Condominium,for sale,343826,,317.18,0,0,1206,1084,1084,4,3.1,2,2008,sold,146,CBD|train,,allowed,street parking,12/8/2024
P9253,PropertyHub,Nightcliff,NT,810,97 Elizabeth Blvd,Residential Single-Family,House,for sale,589211,,354.09,0,0,2431,1664,2431,5,2.5,0,1965,pending,90,shops|beach,,not allowed,garage,1/12/2025
P9253,HomeFinder,Nightcliff,NT,810,97 Elizabeth Blvd,Residential Single-Family,House,for sale,579692,,348.37,0,0,2431,1664,2431,5,2.5,0,1965,rented,110,hospital|beach|CBD|university,,not allowed,carport,1/12/2025
P9253,InvestorNet,Nightcliff,NT,810,97 Elizabeth Blvd,Residential Single-Family,House,for sale,579329,,348.15,0,0,2431,1664,2431,5,2.5,0,1965,rented,13,train|parks|shops,,allowed,allocated bay,1/12/2025
P9254,PropertyHub,Belconnen,ACT,2617,14 Queen Ct,Rental Property,Apartment,for rent,713398,2293.84,906.48,2293.84,4587.68,937,787,787,3,3,1,1973,available,165,beach|shops,12 months,allowed,garage,6/17/2025
P9254,HomeFinder,Belconnen,ACT,2617,14 Queen Ct,Rental Property,Apartment,for rent,713398,2255.6,906.48,2255.6,4511.2,937,787,787,3,3,1,1973,pending,28,hospital|shops|beach,12 months,not allowed,garage,6/17/2025
P9254,InvestorNet,Belconnen,ACT,2617,14 Queen Ct,Rental Property,Apartment,for rent,713398,2311.15,906.48,2311.15,4622.3,937,787,787,3,3,1,1973,sold,125,parks|shops|CBD|schools|train,12 months,not allowed,allocated bay,6/17/2025
P9255,PropertyHub,Footscray,VIC,3011,415 Collins Rd,Residential Single-Family,House,for sale,1204452,,623.1,0,0,3595,1933,3595,4,1.2,2,1970,pending,110,CBD|schools|train,,not allowed,garage,12/10/2024
P9255,HomeFinder,Footscray,VIC,3011,415 Collins Rd,Residential Single-Family,House,for rent,1204452,,623.1,0,0,3595,1933,3595,4,1.2,2,1970,pending,66,hospital|train|CBD|parks|shops,12 months,restricted,carport,12/10/2024
P9255,InvestorNet,Footscray,VIC,3011,415 Collins Rd,Residential Single-Family,House,for rent,1204452,,623.1,0,0,3595,1933,3595,4,1.2,2,1970,available,129,hospital|parks|train,12 months,allowed,garage,12/10/2024
P9256,PropertyHub,Gungahlin,ACT,2912,979 Hunter Rd,Residential Single-Family,House,for sale,1158245,,735.86,0,0,3495,1574,3495,1,1.9,0,2010,sold,16,bus|tram|shops|CBD,,restricted,street parking,3/8/2024
P9256,HomeFinder,Gungahlin,ACT,2912,979 Hunter Rd,Residential Single-Family,House,for sale,1158245,,735.86,0,0,3495,1574,3495,1,1.9,0,2010,sold,42,shops|beach|university|schools|CBD,,restricted,off-street,3/8/2024
P9256,InvestorNet,Gungahlin,ACT,2912,979 Hunter Rd,Residential Single-Family,House,for sale,1193821,,758.46,0,0,3495,1574,3495,1,1.9,0,2010,sold,127,hospital|parks|CBD,,restricted,street parking,3/8/2024
P9257,PropertyHub,Nightcliff,NT,810,233 King Ln,Commercial Property,Retail,for sale,424083,,298.65,0,0,1420,1420,1420,0,1,0,1981,available,80,parks|hospital,,not allowed,allocated bay,3/24/2025
P9257,HomeFinder,Nightcliff,NT,810,233 King Ln,Commercial Property,Retail,for sale,421715,,296.98,0,0,1420,1420,1420,0,1,0,1981,available,14,train|CBD,,not allowed,garage,3/24/2025
P9257,InvestorNet,Nightcliff,NT,810,233 King Ln,Commercial Property,Retail,for sale,404182,,284.64,0,0,1420,1420,1420,0,1,0,1981,sold,133,beach|parks|CBD|tram|bus,,allowed,garage,3/24/2025
P9258,PropertyHub,Nightcliff,NT,810,456 Bourke Ln,Multi-Family Investment,Multi-Family,for sale,514484,,459.36,0,0,1306,1120,1127,4,3.3,1,1971,available,69,bus|shops,,restricted,carport,4/5/2024
P9258,HomeFinder,Nightcliff,NT,810,456 Bourke Ln,Multi-Family Investment,Multi-Family,for rent,502011,,448.22,0,0,1306,1120,1127,4,3.3,1,1971,available,164,schools|train,12 months,allowed,garage,4/5/2024
P9258,InvestorNet,Nightcliff,NT,810,456 Bourke Ln,Multi-Family Investment,Multi-Family,for rent,507037,,452.71,0,0,1306,1120,1127,4,3.3,1,1971,sold,68,university|shops,12 months,not allowed,off-street,4/5/2024
P9259,PropertyHub,Casuarina,NT,810,888 Williams Ln,Commercial Property,Retail,for sale,473854,,224.68,0,0,2109,2109,2109,0,1,0,1980,pending,110,parks|shops|train|CBD|bus,,allowed,off-street,3/29/2025
P9259,HomeFinder,Casuarina,NT,810,888 Williams Ln,Commercial Property,Retail,for sale,473854,,224.68,0,0,2109,2109,2109,0,1,0,1980,rented,23,bus|hospital|train,,allowed,carport,3/29/2025
P9259,InvestorNet,Casuarina,NT,810,888 Williams Ln,Commercial Property,Retail,for sale,467483,,221.66,0,0,2109,2109,2109,0,1,0,1980,active,78,bus|university|shops|train|parks,,not allowed,garage,3/29/2025
P9260,PropertyHub,Glebe,NSW,2037,212 Williams Dr,Commercial Property,Retail,for sale,827663,,1084.75,0,0,763,763,763,0,1,0,2022,available,109,schools|beach|hospital,,restricted,off-street,3/21/2025
